;score;day;origin;time;np;duration;device;osys;browser;nbsessions;location
1243;117;5;website;10;-1;305;Mobile;iOS;Facebook;1;Val-d'Oise
1244;112;5;facebook;10;-1;301;Mobile;Android;Facebook;1;Val-d'Oise
1245;122;5;facebook;10;-1;409;Mobile;Android;Facebook;1;Porte St-Cloud
1246;157;5;website;10;1;738;Mobile;Android;Chrome Mobile;1;Nanterre Préfecture
1247;167;5;website;10;-1;246;Mobile;iOS;Mobile Safari;1;Val-d'Oise
1248;161;5;website;10;-1;407;Mobile;iOS;Mobile Safari;1;Val-d'Oise
1249;116;5;facebook;10;-1;513;Mobile;Android;Facebook;1;Montparnasse
1250;106;5;website;10;-1;5229;Mobile;Android;Facebook;2;Val-d'Oise
1251;161;5;website;11;-1;458;Mobile;iOS;Facebook;1;Beaugrenelle
1252;105;5;letudiant;11;-1;225;Desktop;Windows;Chrome;1;Val-d'Oise
1253;27;5;facebook;11;-1;425;Desktop;Windows;Chrome;1;Paris - Est
1254;208;5;facebook;11;-1;884;Desktop;Windows;Chrome;1;Val-d'Oise
1255;164;5;letudiant;12;-1;261;Tablet;iOS;Mobile Safari;1;Champs Élysées Avenue
1256;90;5;website;12;-1;240;Mobile;Android;Facebook;1;Lyon intramuros
1257;72;5;google;13;4;548;Desktop;Windows;Chrome;1;Paris - Est
1258;82;5;website;13;1;463;Mobile;Android;Facebook;1;Champs-sur-Marne
1259;200;5;website;13;4;1069;Desktop;Windows;Chrome;1;Lyon intramuros
1260;82;5;google;14;-1;334;Mobile;iOS;Mobile Safari;1;Champs Élysées Avenue
1261;82;5;google;14;-1;241;Mobile;iOS;Mobile Safari;1;La Défense
1262;45;5;facebook;14;3;338;Mobile;Android;Facebook;1;Lagny-sur-Marne
1263;152;5;google;14;-1;415;Desktop;Windows;Chrome;1;Lagny-sur-Marne
1264;101;5;google;14;-1;570;Desktop;Windows;Firefox;1;Montparnasse
1265;164;5;website;14;4;761;Desktop;Windows;Chrome;1;La Défense
1266;124;5;letudiant;14;-1;764;Mobile;Android;Chrome Mobile;1;Lyon intramuros
1267;93;5;facebook;15;-1;480;Mobile;iOS;Facebook;1;La Défense
1268;55;5;website;14;-1;789;Desktop;Windows;Chrome;1;Serris/Disney
1269;0;5;facebook;15;-1;614;Mobile;Android;Facebook;1;None
1270;105;5;website;16;-1;129;Mobile;iOS;Mobile Safari;1;Rueil-Malmaison
1271;142;5;website;16;-1;554;Desktop;Windows;Firefox;1;Nanterre Rn13
1272;66;5;facebook;17;-1;290;Mobile;Android;Facebook;1;Serris/Disney
1273;57;5;google;17;-1;161;Desktop;Windows;Chrome;1;Rue de Provence
1274;98;5;facebook;17;5;286;Mobile;Android;Chrome Mobile;1;Paris - Est
1275;189;5;letudiant;17;5;542;Desktop;Windows;Chrome;1;Nanterre Préfecture
1276;0;5;facebook;17;-1;228;Mobile;iOS;Facebook;1;None
1277;127;5;website;18;5;325;Mobile;Android;Chrome Mobile;1;Val-d'Oise
1278;71;5;facebook;19;-1;373;Mobile;iOS;Facebook;1;Val-d'Oise
1279;115;5;live;13;5;25987;Mobile;iOS;Facebook;2;Val-d'Oise
1280;82;5;facebook;20;-1;558;Mobile;Android;Facebook;1;Val-d'Oise
1281;100;5;google;20;-1;541;Desktop;Windows;Chrome;1;Paris - Est
1282;63;5;facebook;20;-1;289;Mobile;Android;Facebook;1;Val-d'Oise
1283;173;5;website;21;-1;364;Desktop;Windows;Opera;1;Louvre
1284;179;5;facebook;21;-1;437;Mobile;iOS;Facebook;1;Paris - Est
1285;151;5;letudiant;21;-1;265;Desktop;Windows;Chrome;1;Nanterre Préfecture
1286;155;5;letudiant;21;5;399;Desktop;Windows;Chrome;1;Nanterre Préfecture
1287;210;5;facebook;21;-1;395;Mobile;Android;Chrome Mobile;1;Paris - Est
1288;182;5;website;22;4;391;Mobile;Android;Facebook;1;Paris - Est
1289;144;5;website;22;-1;549;Desktop;Windows;Chrome;1;Avenue De Choisy
1290;194;5;website;22;-1;324;Mobile;iOS;Mobile Safari;1;Bussy-Saint-Georges
1291;70;5;facebook;22;5;331;Mobile;Android;Facebook;1;La Défense
1292;101;6;letudiant;1;-1;383;Mobile;iOS;Mobile Safari;1;Chelles
1293;0;6;facebook;2;-1;148;Mobile;iOS;Facebook;1;None
1294;0;6;facebook;3;5;455;Desktop;Windows;Chrome;1;None
1295;135;6;facebook;7;5;1315;Mobile;Android;Facebook;1;Rue de Provence
1296;134;6;facebook;7;-1;597;Mobile;Android;Facebook;1;Louvre
1297;182;6;website;8;-1;1031;Mobile;Android;Chrome Mobile;1;Avenue De Choisy
1298;151;6;website;8;5;931;Mobile;Android;Facebook;1;Val-d'Oise
1299;136;6;facebook;9;-1;475;Mobile;Android;Chrome Mobile;1;Bussy-Saint-Georges
1300;104;6;website;9;-1;960;Desktop;Windows;Chrome;1;Torcy
1301;182;6;facebook;10;-1;750;Mobile;Android;Facebook;1;La Défense
1302;151;6;website;10;-1;1155;Desktop;Windows;Chrome;1;Claye Souilly
1303;124;6;website;10;-1;313;Desktop;Windows;Chrome;1;Val-d'Oise
1304;124;6;website;10;-1;386;Mobile;Android;Facebook;1;Nanterre Préfecture
1305;198;6;facebook;10;5;347;Mobile;Android;Facebook;1;La Défense
1306;37;6;website;10;-1;622;Mobile;Android;Samsung Internet;1;Chelles
1307;75;6;facebook;11;-1;243;Mobile;Android;Facebook;1;Louvre
1308;105;6;letudiant;11;-1;1200;Desktop;Windows;Chrome;2;Val-d'Oise
1309;53;6;website;11;-1;390;Mobile;Android;Facebook;1;Victor Hugo
1310;138;6;letudiant;11;-1;603;Desktop;Mac OS X;Chrome;1;Lyon intramuros
1311;70;6;google;11;-1;275;Mobile;Android;Samsung Internet;1;Lagny-sur-Marne
1312;51;6;google;11;-1;221;Mobile;Android;Samsung Internet;1;Lagny-sur-Marne
1313;162;6;website;12;-1;178;Mobile;iOS;Mobile Safari;1;Serris/Disney
1314;169;6;google;12;-1;552;Desktop;Mac OS X;Chrome;1;Rueil-Malmaison
1315;72;6;website;9;-1;9390;Desktop;Windows;Chrome;2;Rue de Provence
1316;122;6;website;12;-1;7529;Mobile;Android;Samsung Internet;2;Paris - Est
1317;122;6;letudiant;12;-1;406;Mobile;Android;Samsung Internet;1;La Défense
1318;27;6;facebook;12;-1;289;Mobile;iOS;Facebook;1;Vincennes
1319;0;6;website;12;-1;491;Mobile;Android;Chrome Mobile;1;None
1320;122;6;website;13;3;329;Mobile;Android;Chrome Mobile;1;Nanterre Préfecture
1321;203;6;live;13;-1;19149;Desktop;Windows;Chrome;2;Val-d'Oise
1322;209;6;facebook;13;-1;774;Desktop;Windows;Chrome;1;Paris - Est
1323;144;6;website;13;5;20979;Desktop;Windows;Chrome;2;Champs-sur-Marne
1324;70;6;website;13;-1;207;Mobile;iOS;Mobile Safari;1;Champs Élysées Avenue
1325;127;6;website;13;5;393;Desktop;Windows;Firefox;1;La Défense
1326;51;6;facebook;13;-1;367;Mobile;iOS;Facebook;1;Victor Hugo
1327;62;6;website;13;5;791;Desktop;Mac OS X;Safari;1;Paris - Est
1328;143;6;website;14;-1;558;Mobile;Android;Chrome Mobile;1;Beaugrenelle
1329;175;6;website;14;3;595;Desktop;Windows;Edge;1;Nanterre Préfecture
1330;53;5;website;1;5;1111;Mobile;Android;Chrome Mobile;1;None
1331;60;5;letudiant;1;4;419;Mobile;Android;Chrome Mobile;1;None
1332;46;5;website;1;3;474;Mobile;iOS;Mobile Safari;1;None
1333;67;5;website;1;4;1638;Desktop;Windows;Chrome;2;None
1334;64;5;letudiant;2;-1;664;Desktop;Windows;Chrome;1;None
1335;39;5;letudiant;3;-1;415;Desktop;Windows;Chrome;1;None
1336;75;5;letudiant;4;5;445;Mobile;iOS;Mobile Safari;1;None
1337;53;5;website;6;5;751;Mobile;Android;Chrome Mobile;1;None
1338;60;5;website;6;4;577;Mobile;Android;Chrome Mobile;1;None
1339;56;5;website;6;5;651;Mobile;iOS;Mobile Safari;1;None
1340;74;5;website;6;3;572;Mobile;iOS;Mobile Safari;1;None
1341;69;5;website;6;5;1660;Mobile;Android;Chrome Mobile;1;None
1342;69;5;letudiant;7;5;864;Tablet;iOS;Mobile Safari;1;None
1343;52;5;website;7;4;630;Mobile;iOS;Mobile Safari;1;None
1344;48;5;website;7;2;490;Mobile;iOS;Mobile Safari;1;None
1345;58;5;website;7;5;367;Mobile;Android;Chrome Mobile;1;None
1346;53;5;website;8;2;568;Mobile;iOS;Mobile Safari;1;None
1347;83;5;website;8;3;663;Desktop;Windows;Chrome;1;None
1348;49;5;website;8;4;564;Mobile;Android;Chrome Mobile;1;None
1349;60;5;website;8;-1;573;Mobile;Android;Samsung Internet;1;None
1350;77;5;website;8;5;907;Mobile;Android;Chrome Mobile;1;None
1351;65;5;website;8;5;1032;Mobile;Android;Chrome Mobile;1;None
1352;66;5;google;8;5;724;Mobile;Android;Samsung Internet;1;None
1353;12;5;letudiant;8;5;698;Mobile;iOS;Mobile Safari;1;None
1354;85;5;website;8;5;878;Desktop;Mac OS X;Safari;1;None
1355;67;5;website;8;-1;1004;Desktop;Windows;Chrome;1;None
1356;68;5;google;9;-1;421;Desktop;Windows;Firefox;1;None
1357;73;5;website;9;5;1174;Desktop;Windows;Chrome;1;None
1358;50;5;google;9;-1;355;Desktop;Windows;Chrome;1;None
1359;70;5;google;9;5;356;Desktop;Windows;Chrome;1;None
1360;46;5;website;10;-1;379;Desktop;Windows;Chrome;1;None
1361;34;5;website;10;5;323;Mobile;iOS;Mobile Safari;1;None
1362;55;5;website;10;5;571;Desktop;Mac OS X;Safari;1;None
1363;63;5;website;10;-1;590;Desktop;Windows;Firefox;1;None
1364;56;5;website;10;-1;494;Desktop;Windows;Chrome;1;None
1365;68;5;website;10;3;815;Mobile;iOS;Mobile Safari;1;None
1366;72;5;google;10;5;806;Desktop;Windows;Chrome;1;None
1367;64;5;website;10;5;482;Mobile;Android;Samsung Internet;1;None
1368;42;5;website;10;5;444;Desktop;Mac OS X;Safari;1;None
1369;54;5;letudiant;10;-1;609;Mobile;Android;Samsung Internet;1;None
1370;74;5;letudiant;11;-1;337;Desktop;Windows;Chrome;1;None
1371;59;5;google;11;5;753;Desktop;Mac OS X;Chrome;1;None
1372;37;5;website;10;4;1460;Desktop;Mac OS X;Safari;1;None
1373;42;5;google;11;5;629;Mobile;Android;Chrome Mobile;1;None
1374;59;5;google;11;-1;301;Desktop;Mac OS X;Chrome;1;None
1375;53;5;google;11;-1;446;Desktop;Windows;Chrome;1;None
1376;70;5;letudiant;11;5;603;Desktop;Mac OS X;Safari;1;None
1377;56;5;website;11;-1;714;Desktop;Windows;Chrome;1;None
1378;59;5;website;11;1;255;Mobile;Android;Samsung Internet;1;None
1379;60;5;website;11;-1;549;Desktop;Windows;Chrome;1;None
1380;67;5;website;11;4;663;Mobile;iOS;Mobile Safari;1;None
1381;62;5;website;11;-1;585;Desktop;Windows;Firefox;1;None
1382;65;5;google;11;3;1793;Desktop;Windows;Chrome;1;None
1383;53;5;google;11;5;1772;Desktop;Windows;Chrome;1;None
1384;69;5;website;11;4;468;Desktop;Mac OS X;Chrome;1;None
1385;52;5;website;11;-1;1605;Desktop;Windows;Chrome;2;None
1386;77;5;website;11;5;941;Desktop;Mac OS X;Chrome;1;None
1387;47;5;website;12;-1;360;Desktop;Windows;Chrome;1;None
1388;56;5;google;12;-1;409;Desktop;Windows;Firefox;1;None
1389;60;5;facebook;12;3;2153;Desktop;Windows;Chrome;2;None
1390;46;5;website;11;-1;2409;Desktop;Windows;Firefox;2;None
1391;44;5;website;12;-1;230;Desktop;Windows;Firefox;1;None
1392;71;5;letudiant;12;-1;1317;Desktop;Windows;Firefox;1;None
1393;42;5;indeed;12;-1;950;Desktop;Windows;Chrome;1;None
1394;52;5;website;12;-1;571;Desktop;Windows;Chrome;1;None
1395;59;5;letudiant;12;5;1050;Desktop;Mac OS X;Safari;1;None
1396;60;5;letudiant;12;-1;663;Desktop;Mac OS X;Chrome;1;None
1397;54;5;website;12;-1;489;Desktop;Windows;Chrome;1;None
1398;40;5;letudiant;12;-1;730;Desktop;Windows;Firefox;1;None
1399;52;5;letudiant;13;-1;1184;Desktop;Chrome OS;Chrome;1;None
1400;58;5;website;13;4;786;Mobile;Android;Chrome Mobile;1;None
1401;54;5;letudiant;13;4;403;Desktop;Windows;Chrome;1;None
1402;51;5;website;13;-1;702;Desktop;Windows;Firefox;1;None
1403;57;5;website;13;-1;945;Mobile;Android;Chrome Mobile;1;None
1404;53;5;website;13;-1;489;Desktop;Windows;Chrome;1;None
1405;37;5;website;13;5;903;Mobile;Android;Chrome Mobile;1;None
1406;33;5;website;13;-1;348;Desktop;Windows;Chrome;1;None
1407;37;5;google;13;-1;637;Desktop;Windows;Firefox;1;None
1408;48;5;website;13;4;500;Mobile;Android;Chrome Mobile;1;None
1409;54;5;google;13;5;359;Mobile;Android;Chrome Mobile;1;None
1410;43;5;website;13;-1;759;Mobile;Android;Chrome Mobile;1;None
1411;59;5;website;13;4;655;Mobile;Android;Facebook;1;None
1412;47;5;website;13;4;970;Mobile;Android;Chrome Mobile;1;None
1413;58;5;website;13;4;811;Desktop;Windows;Chrome;1;None
1414;44;5;google;13;5;1629;Desktop;Windows;Chrome;1;None
1415;53;5;letudiant;14;5;719;Mobile;Android;Chrome Mobile;1;None
1416;51;5;google;14;-1;603;Desktop;Windows;Chrome;1;None
1417;34;5;website;14;-1;260;Desktop;Chrome OS;Chrome;1;None
1418;60;5;letudiant;14;-1;384;Desktop;Windows;Firefox;1;None
1419;58;5;website;14;-1;416;Desktop;Windows;Chrome;1;None
1420;74;5;website;14;-1;1112;Desktop;Windows;Chrome;1;None
1421;59;5;website;15;4;621;Desktop;Windows;Chrome;1;None
1422;52;5;website;15;5;459;Desktop;Windows;Chrome;1;None
1423;46;5;website;15;-1;73082;Desktop;Windows;Chrome;2;None
1424;48;5;website;15;-1;788;Mobile;iOS;Mobile Safari;1;None
1425;59;5;letudiant;15;4;615;Desktop;Windows;Chrome;1;None
1426;39;5;website;15;4;1362;Mobile;Android;Chrome Mobile;1;None
1427;43;5;google;15;-1;437;Mobile;iOS;Mobile Safari;1;None
1428;72;5;google;15;4;2908;Desktop;Windows;Chrome;2;None
1429;70;5;google;16;5;561;Desktop;Mac OS X;Chrome;1;None
1430;58;5;google;16;5;434;Mobile;iOS;Chrome Mobile iOS;1;None
1431;67;5;letudiant;16;-1;791;Desktop;Windows;Chrome;1;None
1432;72;5;letudiant;16;-1;420;Desktop;Windows;Firefox;1;None
1433;52;5;letudiant;16;-1;1147;Desktop;Windows;Firefox;1;None
1434;67;5;website;16;-1;1674;Mobile;Android;Chrome Mobile;2;None
1435;60;5;letudiant;16;-1;486;Desktop;Windows;Firefox;1;None
1436;69;5;website;16;-1;848;Mobile;Android;Chrome Mobile;1;None
1437;45;5;website;16;-1;177;Desktop;Mac OS X;Safari;1;None
1438;55;5;website;17;5;531;Desktop;Windows;Chrome;1;None
1439;74;5;website;17;5;1276;Desktop;Windows;Chrome;1;None
1440;68;5;letudiant;17;4;1967;Desktop;Windows;Chrome;2;None
1441;37;5;letudiant;17;-1;403;Desktop;Windows;Chrome;1;None
1442;79;5;website;17;5;1304;Desktop;Windows;Chrome;1;None
1443;46;5;website;17;-1;417;Desktop;Windows;Firefox;1;None
1444;63;5;website;17;5;697;Desktop;Windows;Chrome;1;None
1445;62;5;website;17;-1;1158;Desktop;Windows;Chrome;1;None
1446;60;5;website;17;5;618;Desktop;Windows;Chrome;1;None
1447;51;5;website;17;-1;418;Desktop;Windows;Firefox;1;None
1448;67;5;letudiant;18;-1;295;Mobile;iOS;Mobile Safari;1;None
1449;72;5;website;17;-1;1065;Desktop;Windows;Firefox;1;None
1450;53;5;google;18;5;366;Mobile;Android;Chrome Mobile;1;None
1451;64;5;indeed;18;-1;189;Desktop;Windows;Chrome;1;None
1452;62;5;website;18;-1;500;Mobile;Android;Chrome Mobile;1;None
1453;66;5;letudiant;18;-1;1059;Desktop;Windows;Chrome;1;None
1454;84;5;website;18;-1;507;Desktop;Windows;Chrome;1;None
1455;32;5;google;18;4;439;Mobile;Android;Chrome Mobile;1;None
1456;55;5;google;18;-1;569;Desktop;Windows;Firefox;1;None
1457;59;5;letudiant;18;-1;374;Desktop;Mac OS X;Chrome;1;None
1458;57;5;live;17;-1;6491;Desktop;Windows;Chrome;2;None
1459;62;5;letudiant;18;-1;577;Desktop;Windows;Firefox;1;None
1460;55;5;website;18;5;467;Mobile;iOS;Mobile Safari;1;None
1461;51;5;letudiant;18;-1;981;Desktop;Mac OS X;Firefox;1;None
1462;40;5;website;19;-1;308;Desktop;Windows;Firefox;1;None
1463;44;5;letudiant;19;-1;1130;Desktop;Windows;Chrome;2;None
1464;54;5;website;19;-1;435;Mobile;iOS;Mobile Safari;1;None
1465;50;5;google;19;-1;483;Desktop;Windows;Firefox;1;None
1466;48;5;website;19;-1;701;Desktop;Windows;Chrome;1;None
1467;57;5;letudiant;19;-1;1045;Desktop;Windows;Firefox;1;None
1468;71;5;website;19;5;837;Mobile;iOS;Mobile Safari;1;None
1469;53;5;website;19;5;408;Desktop;Mac OS X;Chrome;1;None
1470;36;5;website;19;5;491;Mobile;Android;Chrome Mobile;1;None
1471;57;5;letudiant;19;-1;709;Desktop;Windows;Chrome;1;None
1472;46;5;website;19;-1;940;Desktop;Windows;Chrome;1;None
1473;41;5;google;19;-1;406;Desktop;Windows;Chrome;1;None
1474;42;5;yahoo;19;-1;1298;Desktop;Windows;Chrome;2;None
1475;39;5;website;19;4;514;Mobile;Android;Chrome Mobile;1;None
1476;57;5;website;19;-1;418;Mobile;iOS;Mobile Safari;1;None
1477;74;5;google;19;-1;2679;Desktop;Windows;Chrome;3;None
1478;59;5;google;20;4;462;Mobile;iOS;Mobile Safari;1;None
1479;53;5;letudiant;19;5;3346;Desktop;Windows;Chrome;1;None
1480;69;5;letudiant;20;-1;1047;Desktop;Windows;Chrome;1;None
1481;83;5;website;20;3;843;Mobile;Android;Chrome Mobile;1;None
1482;63;5;website;20;4;543;Mobile;Android;Samsung Internet;1;None
1483;40;5;website;20;4;530;Mobile;Android;Chrome Mobile;1;None
1484;72;5;website;20;5;1114;Mobile;iOS;Mobile Safari;1;None
1485;56;5;website;20;-1;1099;Desktop;Windows;Chrome;1;None
1486;57;5;indeed;20;-1;749;Desktop;Chrome OS;Chrome;1;None
1487;67;5;website;20;5;1184;Desktop;Windows;Chrome;1;None
1488;75;5;website;20;5;2951;Mobile;Android;Chrome Mobile;2;None
1489;79;5;website;20;5;1941;Mobile;Android;Firefox Mobile;1;None
1490;51;5;website;20;-1;338;Desktop;Windows;Chrome;1;None
1491;60;5;letudiant;21;5;2633;Desktop;Windows;Chrome;2;None
1492;68;5;letudiant;21;-1;1058;Desktop;Windows;Edge;1;None
1493;65;5;google;21;-1;486;Desktop;Windows;Firefox;1;None
1494;42;5;letudiant;21;4;560;Mobile;iOS;Mobile Safari;1;None
1495;55;5;letudiant;21;-1;437;Desktop;Windows;Opera;1;None
1496;55;5;website;21;5;598;Mobile;Android;Chrome Mobile;1;None
1497;37;5;website;10;3;42023;Mobile;iOS;Mobile Safari;2;None
1498;62;5;letudiant;21;-1;457;Desktop;Windows;Chrome;1;None
1499;57;5;website;22;5;341;Mobile;iOS;Mobile Safari;1;None
1500;69;5;website;15;-1;26233;Desktop;Windows;Chrome;3;None
1501;67;5;website;23;-1;611;Desktop;Windows;Chrome;1;None
1502;52;5;website;23;-1;652;Mobile;Android;Chrome Mobile;1;None
1503;64;5;website;23;-1;353;Desktop;Windows;Chrome;1;None
1504;61;5;google;23;-1;348;Desktop;Windows;Chrome;1;None
1505;64;6;letudiant;0;5;521;Desktop;Windows;Chrome;1;None
1506;58;6;website;0;-1;861;Desktop;Windows;Firefox;1;None
1507;70;6;letudiant;0;-1;472;Desktop;Windows;Firefox;1;None
1508;63;6;letudiant;0;-1;550;Desktop;Windows;Firefox;1;None
1509;65;6;letudiant;0;-1;366;Desktop;Windows;Firefox;1;None
1510;61;6;website;0;5;513;Mobile;Android;Samsung Internet;1;None
1511;49;6;google;1;5;1525;Desktop;Mac OS X;Chrome;1;None
1512;48;6;google;6;-1;481;Mobile;Android;Chrome Mobile;1;None
1513;58;6;letudiant;6;5;1212;Mobile;Android;Samsung Internet;1;None
1514;48;6;website;8;5;754;Desktop;Mac OS X;Safari;1;None
1515;51;6;website;6;3;6783;Mobile;Android;Chrome Mobile;2;None
1516;55;6;indeed;8;4;612;Desktop;Mac OS X;Chrome;1;None
1517;58;5;website;18;5;52732;Mobile;Android;Chrome Mobile;2;None
1518;69;6;website;8;-1;1003;Desktop;Windows;Chrome;1;None
1519;58;5;website;11;4;78562;Desktop;Windows;Chrome;2;None
1520;71;6;letudiant;8;-1;2838;Desktop;Windows;Firefox;3;None
1521;70;6;letudiant;9;-1;402;Desktop;Chrome OS;Chrome;1;None
1522;76;6;website;9;-1;842;Desktop;Windows;Chrome;1;None
1523;68;6;google;9;-1;714;Desktop;Windows;Chrome;1;None
1524;60;6;google;9;4;1243;Desktop;Mac OS X;Chrome;1;None
1525;59;6;website;10;5;544;Mobile;iOS;Mobile Safari;1;None
1526;55;6;website;10;5;673;Desktop;Windows;Chrome;1;None
1527;73;6;website;10;4;971;Mobile;iOS;Mobile Safari;1;None
1528;49;6;website;10;-1;278;Mobile;iOS;Mobile Safari;1;None
1529;40;6;letudiant;10;-1;1019;Desktop;Windows;Chrome;1;None
1530;49;6;website;10;5;1302;Mobile;Android;Chrome Mobile;1;None
1531;58;6;website;10;-1;675;Desktop;Windows;Chrome;1;None
1532;57;6;letudiant;10;3;760;Mobile;Android;Chrome Mobile;1;None
1533;68;6;website;10;-1;1024;Mobile;Android;Chrome Mobile;1;None
1534;59;6;letudiant;10;-1;654;Desktop;Windows;Firefox;1;None
1535;65;6;website;10;4;407;Mobile;iOS;Mobile Safari;1;None
1536;69;6;website;11;5;924;Mobile;iOS;Mobile Safari;1;None
1537;50;6;website;11;5;1102;Mobile;Android;Chrome Mobile;1;None
1538;62;6;website;11;4;980;Mobile;Android;Chrome Mobile;1;None
1539;71;6;website;11;-1;808;Desktop;Windows;Chrome;1;None
1540;51;6;letudiant;11;5;420;Desktop;Windows;Chrome;1;None
1541;56;6;website;11;-1;739;Desktop;Windows;Firefox;1;None
1542;61;6;website;11;1;753;Mobile;Android;Chrome Mobile;1;None
1543;49;6;letudiant;11;-1;744;Desktop;Windows;Firefox;1;None
1544;54;6;website;12;1;768;Mobile;Android;Chrome Mobile;1;None
1545;65;6;website;12;4;549;Desktop;Mac OS X;Safari;1;None
1546;42;6;website;12;-1;660;Desktop;Windows;Chrome;1;None
1547;59;6;website;12;4;321;Desktop;Mac OS X;Safari;1;None
1548;64;6;website;12;4;589;Mobile;iOS;Mobile Safari;1;None
1549;31;6;website;12;-1;216;Tablet;iOS;Mobile Safari;1;None
1550;64;6;website;12;-1;283;Mobile;iOS;Mobile Safari;1;None
1551;51;6;website;12;5;6040;Mobile;Android;Chrome Mobile;2;paris - est
1552;59;6;website;12;5;494;Mobile;Android;Samsung Internet;1;None
1553;62;6;website;12;-1;678;Desktop;Mac OS X;Safari;1;None
1554;53;6;website;12;5;534;Mobile;iOS;Mobile Safari;1;None
1555;62;6;website;12;5;727;Mobile;Android;Chrome Mobile;1;None
1556;58;6;website;13;2;966;Mobile;Android;Chrome Mobile;1;None
1557;41;6;website;12;-1;4995;Desktop;Windows;Firefox;2;None
1558;67;6;letudiant;13;5;717;Desktop;Windows;Chrome;1;None
1559;55;6;website;13;3;418;Desktop;Windows;Chrome;1;None
1560;67;6;website;13;-1;286;Desktop;Windows;Chrome;1;None
1561;64;6;letudiant;13;4;537;Desktop;Windows;Chrome;1;None
1562;53;6;google;13;-1;583;Desktop;Windows;Chrome;1;None
1563;56;6;website;13;5;329;Mobile;iOS;Mobile Safari;1;None
1564;48;6;website;13;4;317;Mobile;Android;Chrome Mobile;1;None
1565;79;6;google;14;4;421;Mobile;iOS;Mobile Safari;1;None
1566;50;6;letudiant;14;4;714;Desktop;Windows;Chrome;1;None
1567;74;6;google;14;-1;739;Desktop;Windows;Firefox;1;None
1568;73;6;letudiant;14;-1;528;Desktop;Mac OS X;Safari;1;None
1569;58;6;website;14;-1;630;Desktop;Mac OS X;Safari;1;None
1570;53;6;letudiant;14;5;683;Mobile;Android;Samsung Internet;1;None
1571;55;6;google;14;5;1139;Mobile;iOS;Mobile Safari;1;None
1572;52;6;website;14;5;797;Desktop;Windows;Chrome;1;None
1573;45;6;website;14;-1;421;Desktop;Mac OS X;Chrome;1;None
1574;67;6;website;14;5;3152;Desktop;Windows;Chrome;2;None
1575;28;6;google;14;-1;226;Desktop;Windows;Chrome;1;None
1576;58;6;website;14;-1;1323;Mobile;Android;Chrome Mobile;1;None
1577;54;6;website;14;4;1066;Mobile;Android;Chrome Mobile;1;None
1578;81;6;letudiant;14;-1;398;Desktop;Windows;Chrome;1;None
1579;41;6;letudiant;14;-1;1127;Desktop;Windows;Firefox;1;None
1580;68;6;website;15;-1;526;Desktop;Mac OS X;Safari;1;None
1581;49;6;website;15;-1;1456;Desktop;Mac OS X;Safari;2;None
1582;66;6;website;15;-1;501;Desktop;Windows;Firefox;1;None
1583;45;6;website;15;-1;511;Desktop;Windows;Chrome;1;None
1584;59;6;website;15;5;985;Desktop;Windows;Chrome;1;None
1585;30;6;google;15;-1;67999;Desktop;Windows;Firefox;2;None
1586;50;6;website;15;5;888;Desktop;Windows;Chrome;1;None
1587;82;6;google;16;5;558;Mobile;Android;Samsung Internet;1;None
1588;65;6;website;16;4;1052;Mobile;iOS;Mobile Safari;1;None
1589;69;6;website;16;-1;614;Desktop;Windows;Chrome;1;None
1590;43;6;website;16;-1;464;Desktop;Windows;Chrome;1;None
1591;60;6;website;16;1;1100;Mobile;Android;Chrome Mobile;1;None
1592;42;6;website;16;1;671;Mobile;Android;Chrome Mobile;1;None
1593;61;6;website;16;5;671;Mobile;Android;Chrome Mobile;1;None
1594;65;6;website;16;-1;506;Desktop;Windows;Chrome;1;None
1595;56;6;website;16;-1;362;Desktop;Windows;Chrome;1;None
1596;50;6;letudiant;16;5;612;Mobile;iOS;Mobile Safari;1;None
1597;60;6;website;12;-1;15836;Mobile;Android;Samsung Internet;2;None
